binary_id,cwe_id,entry_cwe,entry_symbol
BIN_9600116,CWE-078,,entry_bad
BIN_9600856,CWE-190,,entry_bad
BIN_9602688,CWE-191,,entry_bad
BIN_9603345,CWE-190,,entry_bad
BIN_9603786,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_wchar_t_calloc_039entry_badEv
BIN_9604055,CWE-127,,entry_bad
BIN_9604110,CWE-135,,entry_bad
BIN_9604251,CWE-122,,entry_bad
BIN_9604503,CWE-127,,entry_bad
BIN_9605473,CWE-364,,entry_bad
BIN_9605635,CWE-396,CWE-396,_ZN44CWE396_Catch_Generic_Exception__exception_129entry_badEv
BIN_9605750,CWE-400,,entry_bad
BIN_9605882,CWE-127,,entry_bad
BIN_9606331,CWE-587,,entry_bad
BIN_9606959,CWE-773,,entry_bad
BIN_9607600,CWE-400,,entry_bad
BIN_9608657,CWE-036,CWE-036,_ZN59CWE36_Absolute_Path_Traversal__wchar_t_environment_fopen_079entry_badEv
BIN_9608724,CWE-124,CWE-124,_ZN48CWE124_Buffer_Underwrite__new_wchar_t_memmove_179entry_badEv
BIN_9609737,CWE-467,,entry_bad
BIN_9609929,CWE-191,CWE-191,_ZN45CWE191_Integer_Underflow__short_fscanf_sub_439entry_badEv
BIN_9610144,CWE-122,,entry_bad
BIN_9610923,CWE-190,,entry_bad
BIN_9610960,CWE-369,CWE-369,_ZN51CWE369_Divide_by_Zero__int_connect_socket_modulo_339entry_badEv
BIN_9610968,CWE-023,CWE-023,_ZN52CWE23_Relative_Path_Traversal__char_file_ifstream_049entry_badEv
BIN_9611389,CWE-121,,entry_bad
BIN_9612012,CWE-190,,entry_bad
BIN_9612551,CWE-191,,entry_bad
BIN_9613529,CWE-078,,entry_bad
BIN_9614240,CWE-758,,entry_bad
BIN_9614279,CWE-195,,entry_bad
BIN_9614397,CWE-253,,entry_bad
BIN_9615555,CWE-690,,entry_bad
BIN_9615818,CWE-124,,entry_bad
BIN_9615870,CWE-191,,entry_bad
BIN_9616030,CWE-197,,entry_bad
BIN_9616045,CWE-121,,entry_bad
BIN_9616186,CWE-789,CWE-789,_ZN48CWE789_Uncontrolled_Mem_Alloc__new_char_fgets_129entry_badEv
BIN_9617164,CWE-191,,entry_bad
BIN_9617368,CWE-134,,entry_bad
BIN_9617664,CWE-191,,entry_bad
BIN_9617697,CWE-252,,entry_bad
BIN_9618245,CWE-126,,entry_bad
BIN_9618405,CWE-762,CWE-762,_ZN65CWE762_Mismatched_Memory_Management_Routines__new_free_int64_t_019entry_badEv
BIN_9618439,CWE-121,,entry_bad
BIN_9618493,CWE-467,,entry_bad
BIN_9619411,CWE-124,,entry_bad
BIN_9619496,CWE-762,CWE-762,_ZN68CWE762_Mismatched_Memory_Management_Routines__delete_long_realloc_119entry_badEv
BIN_9619555,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_loop_319entry_badEv
BIN_9620037,CWE-590,CWE-590,_ZN58CWE590_Free_Memory_Not_on_Heap__delete_array_int_alloca_039entry_badEv
BIN_9620142,CWE-590,,entry_bad
BIN_9621438,CWE-761,,entry_bad
BIN_9621610,CWE-036,CWE-036,_ZN58CWE36_Absolute_Path_Traversal__char_connect_socket_open_329entry_badEv
BIN_9622963,CWE-680,CWE-680,_ZN58CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_rand_339entry_badEv
BIN_9623185,CWE-122,,entry_bad
BIN_9623315,CWE-761,,entry_bad
BIN_9623614,CWE-480,,entry_bad
BIN_9623708,CWE-680,,entry_bad
BIN_9624440,CWE-078,,entry_bad
BIN_9625556,CWE-789,,entry_bad
BIN_9625637,CWE-396,CWE-396,_ZN61CWE396_Catch_Generic_Exception__exception_and_domain_error_119entry_badEv
BIN_9625803,CWE-590,,entry_bad
BIN_9626498,CWE-606,,entry_bad
BIN_9627051,CWE-121,,entry_bad
BIN_9627409,CWE-190,,entry_bad
BIN_9627535,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_449entry_badEv
BIN_9627631,CWE-190,,entry_bad
BIN_9628287,CWE-036,CWE-036,_ZN52CWE36_Absolute_Path_Traversal__char_file_ifstream_179entry_badEv
BIN_9629777,CWE-121,,entry_bad
BIN_9630888,CWE-121,,entry_bad
BIN_9632569,CWE-124,,entry_bad
BIN_9632830,CWE-121,,entry_bad
BIN_9633238,CWE-400,,entry_bad
BIN_9633281,CWE-194,,entry_bad
BIN_9633613,CWE-467,,entry_bad
BIN_9634680,CWE-194,,entry_bad
BIN_9634742,CWE-253,,entry_bad
BIN_9634939,CWE-253,,entry_bad
BIN_9635097,CWE-401,CWE-401,_ZN39CWE401_Memory_Leak__new_TwoIntsClass_149entry_badEv
BIN_9635488,CWE-122,,entry_bad
BIN_9635632,CWE-415,CWE-415,_ZN38CWE415_Double_Free__new_delete_long_159entry_badEv
BIN_9635674,CWE-127,,entry_bad
BIN_9635699,CWE-122,CWE-122,_ZN65CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_099entry_badEv
BIN_9636126,CWE-121,,entry_bad
BIN_9636496,CWE-252,,entry_bad
BIN_9638145,CWE-036,CWE-036,_ZN59CWE36_Absolute_Path_Traversal__char_connect_socket_fopen_319entry_badEv
BIN_9638268,CWE-124,CWE-124,_ZN42CWE124_Buffer_Underwrite__new_char_ncpy_219entry_badEv
BIN_9638774,CWE-194,,entry_bad
BIN_9639037,CWE-511,,entry_bad
BIN_9639815,CWE-078,,entry_bad
BIN_9640286,CWE-036,CWE-036,_ZN59CWE36_Absolute_Path_Traversal__char_environment_ifstream_139entry_badEv
BIN_9640945,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_059entry_badEv
BIN_9641887,CWE-122,,entry_bad
BIN_9642095,CWE-190,,entry_bad
BIN_9642168,CWE-122,,entry_bad
BIN_9642321,CWE-124,,entry_bad
BIN_9642390,CWE-400,,entry_bad
BIN_9642505,CWE-758,,entry_bad
BIN_9642661,CWE-563,,entry_bad
BIN_9642735,CWE-124,,entry_bad
BIN_9644421,CWE-036,CWE-036,_ZN64CWE36_Absolute_Path_Traversal__wchar_t_listen_socket_ofstream_339entry_badEv
BIN_9644636,CWE-191,,entry_bad
BIN_9644875,CWE-195,CWE-195,_ZN59CWE195_Signed_to_Unsigned_Conversion_Error__fgets_malloc_439entry_badEv
BIN_9645056,CWE-036,CWE-036,_ZN59CWE36_Absolute_Path_Traversal__wchar_t_environment_fopen_329entry_badEv
BIN_9645798,CWE-191,,entry_bad
BIN_9646281,CWE-194,,entry_bad
BIN_9646369,CWE-617,,entry_bad
BIN_9646412,CWE-190,,entry_bad
BIN_9647191,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__wchar_t_environment_ofstream_339entry_badEv
BIN_9647216,CWE-195,,entry_bad
BIN_9647327,CWE-252,,entry_bad
BIN_9648704,CWE-369,,entry_bad
BIN_9648753,CWE-415,,entry_bad
BIN_9649023,CWE-190,,entry_bad
BIN_9649248,CWE-122,CWE-122,_ZN60CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_char_memcpy_419entry_badEv
BIN_9649589,CWE-590,CWE-590,_ZN59CWE590_Free_Memory_Not_on_Heap__delete_array_int_declare_449entry_badEv
BIN_9650153,CWE-590,,entry_bad
BIN_9650296,CWE-121,,entry_bad
BIN_9651037,CWE-253,,entry_bad
BIN_9651380,CWE-190,,entry_bad
BIN_9651518,CWE-401,,entry_bad
BIN_9651984,CWE-762,CWE-762,_ZN68CWE762_Mismatched_Memory_Management_Routines__delete_class_malloc_459entry_badEv
BIN_9652036,CWE-121,,entry_bad
BIN_9652281,CWE-253,,entry_bad
BIN_9652744,CWE-122,,entry_bad
BIN_9652808,CWE-690,,entry_bad
BIN_9653497,CWE-590,CWE-590,_ZN54CWE590_Free_Memory_Not_on_Heap__delete_long_declare_039entry_badEv
BIN_9653564,CWE-590,CWE-590,_ZN62CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_static_059entry_badEv
BIN_9654284,CWE-401,CWE-401,_ZN39CWE401_Memory_Leak__new_TwoIntsClass_039entry_badEv
BIN_9654614,CWE-481,,entry_bad
BIN_9656018,CWE-253,,entry_bad
BIN_9657708,CWE-134,,entry_bad
BIN_9658106,CWE-191,,entry_bad
BIN_9658944,CWE-036,CWE-036,_ZN48CWE36_Absolute_Path_Traversal__char_file_open_079entry_badEv
BIN_9659736,CWE-124,,entry_bad
BIN_9660225,CWE-369,,entry_bad
BIN_9660249,CWE-690,,entry_bad
BIN_9660548,CWE-606,,entry_bad
BIN_9660973,CWE-369,,entry_bad
BIN_9661442,CWE-563,,entry_bad
BIN_9662270,CWE-134,,entry_bad
BIN_9662339,CWE-690,,entry_bad
BIN_9662919,CWE-690,,entry_bad
BIN_9663641,CWE-121,,entry_bad
BIN_9664616,CWE-617,,entry_bad
BIN_9664950,CWE-590,CWE-590,_ZN54CWE590_Free_Memory_Not_on_Heap__delete_char_declare_069entry_badEv
BIN_9665786,CWE-122,,entry_bad
BIN_9665949,CWE-195,,entry_bad
BIN_9668144,CWE-590,CWE-590,_ZN56CWE590_Free_Memory_Not_on_Heap__delete_wchar_t_alloca_339entry_badEv
BIN_9669172,CWE-121,,entry_bad
BIN_9669494,CWE-665,CWE-665,_ZN44CWE665_Improper_Initialization__char_ncat_339entry_badEv
BIN_9670019,CWE-134,,entry_bad
BIN_9671055,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_dest_char_cat_449entry_badEv
BIN_9671675,CWE-191,,entry_bad
BIN_9672431,CWE-126,,entry_bad
BIN_9672633,CWE-401,,entry_bad
BIN_9673036,CWE-369,,entry_bad
BIN_9673336,CWE-195,,entry_bad
BIN_9673453,CWE-563,,entry_bad
BIN_9674291,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_int64_t_calloc_429entry_badEv
BIN_9674393,CWE-415,CWE-415,_ZN37CWE415_Double_Free__new_delete_int_419entry_badEv
BIN_9674607,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_file_ifstream_349entry_badEv
BIN_9674814,CWE-121,,entry_bad
BIN_9674886,CWE-134,,entry_bad
BIN_9675054,CWE-121,,entry_bad
BIN_9675280,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__new_array_delete_wchar_t_149entry_badEv
BIN_9675608,CWE-457,,entry_bad
BIN_9675943,CWE-121,,entry_bad
BIN_9676613,CWE-036,CWE-036,_ZN59CWE36_Absolute_Path_Traversal__char_connect_socket_fopen_129entry_badEv
BIN_9677707,CWE-563,,entry_bad
BIN_9678103,CWE-190,,entry_bad
BIN_9678277,CWE-134,,entry_bad
BIN_9679173,CWE-121,,entry_bad
BIN_9679623,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_dest_char_cat_219entry_badEv
BIN_9679938,CWE-758,,entry_bad
BIN_9679959,CWE-036,CWE-036,_ZN54CWE36_Absolute_Path_Traversal__wchar_t_console_open_179entry_badEv
BIN_9680038,CWE-416,CWE-416,_ZN50CWE416_Use_After_Free__new_delete_array_wchar_t_069entry_badEv
BIN_9680644,CWE-191,,entry_bad
BIN_9681130,CWE-390,,entry_bad
BIN_9682252,CWE-078,,entry_bad
BIN_9682266,CWE-590,CWE-590,_ZN53CWE590_Free_Memory_Not_on_Heap__delete_char_static_069entry_badEv
BIN_9682748,CWE-476,,entry_bad
BIN_9684048,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_console_fopen_429entry_badEv
BIN_9684327,CWE-127,,entry_bad
BIN_9685257,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_int64_t_malloc_039entry_badEv
BIN_9685271,CWE-134,,entry_bad
BIN_9685548,CWE-023,CWE-023,_ZN59CWE23_Relative_Path_Traversal__char_environment_ifstream_459entry_badEv
BIN_9685596,CWE-190,,entry_bad
BIN_9685679,CWE-191,,entry_bad
BIN_9685714,CWE-036,CWE-036,_ZN59CWE36_Absolute_Path_Traversal__char_environment_ifstream_149entry_badEv
BIN_9685915,CWE-126,,entry_bad
BIN_9685970,CWE-401,,entry_bad
BIN_9686256,CWE-426,,entry_bad
BIN_9688028,CWE-401,,entry_bad
BIN_9688575,CWE-191,,entry_bad
BIN_9689290,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_char_memmove_329entry_badEv
BIN_9689450,CWE-457,,entry_bad
BIN_9689606,CWE-190,,entry_bad
BIN_9689804,CWE-023,CWE-023,_ZN55CWE23_Relative_Path_Traversal__wchar_t_file_ifstream_089entry_badEv
BIN_9690491,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_console_fopen_139entry_badEv
BIN_9691026,CWE-122,,entry_bad
BIN_9691442,CWE-401,,entry_bad
BIN_9691837,CWE-190,,entry_bad
BIN_9692001,CWE-252,,entry_bad
BIN_9692362,CWE-680,CWE-680,_ZN65CWE680_Integer_Overflow_to_Buffer_Overflow__new_connect_socket_149entry_badEv
BIN_9692879,CWE-789,CWE-789,_ZN57CWE789_Uncontrolled_Mem_Alloc__new_char_connect_socket_129entry_badEv
BIN_9693082,CWE-121,,entry_bad
BIN_9693404,CWE-126,,entry_bad
BIN_9693417,CWE-126,CWE-126,_ZN44CWE126_Buffer_Overread__char_declare_loop_339entry_badEv
BIN_9693993,CWE-121,,entry_bad
BIN_9694045,CWE-134,,entry_bad
BIN_9694335,CWE-415,,entry_bad
BIN_9694379,CWE-191,,entry_bad
BIN_9694924,CWE-134,,entry_bad
BIN_9695163,CWE-252,,entry_bad
BIN_9696098,CWE-457,,entry_bad
BIN_9696880,CWE-762,CWE-762,_ZN62CWE762_Mismatched_Memory_Management_Routines__new_free_char_079entry_badEv
BIN_9697507,CWE-036,CWE-036,_ZN59CWE36_Absolute_Path_Traversal__char_environment_ofstream_129entry_badEv
BIN_9698984,CWE-124,CWE-124,_ZN45CWE124_Buffer_Underwrite__new_wchar_t_loop_069entry_badEv
BIN_9699035,CWE-121,,entry_bad
BIN_9699438,CWE-195,,entry_bad
BIN_9700367,CWE-468,,entry_bad
BIN_9700385,CWE-194,,entry_bad
BIN_9701123,CWE-789,,entry_bad
BIN_9701168,CWE-122,CWE-122,_ZN51CWE122_Heap_Based_Buffer_Overflow__placement_new_139entry_badEv
BIN_9701344,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_struct_realloc_039entry_badEv
BIN_9702897,CWE-571,,entry_bad
BIN_9703368,CWE-121,,entry_bad
BIN_9703470,CWE-190,,entry_bad
BIN_9703624,CWE-252,,entry_bad
BIN_9703771,CWE-401,CWE-401,_ZN30CWE401_Memory_Leak__new_int_319entry_badEv
BIN_9704921,CWE-197,,entry_bad
BIN_9705044,CWE-191,,entry_bad
BIN_9705192,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_dest_char_cpy_099entry_badEv
BIN_9705248,CWE-401,CWE-401,_ZN34CWE401_Memory_Leak__new_int64_t_069entry_badEv
BIN_9705419,CWE-401,,entry_bad
BIN_9705829,CWE-134,,entry_bad
BIN_9706085,CWE-127,CWE-127,_ZN47CWE127_Buffer_Underread__wchar_t_alloca_loop_339entry_badEv
BIN_9706394,CWE-773,CWE-773,_ZN69CWE773_Missing_Reference_to_Active_File_Descriptor_or_Handle__open_339entry_badEv
BIN_9708664,CWE-191,,entry_bad
BIN_9709363,CWE-191,,entry_bad
BIN_9709947,CWE-121,CWE-121,_ZN52CWE121_Stack_Based_Buffer_Overflow__CWE129_fscanf_439entry_badEv
BIN_9710551,CWE-758,CWE-758,_ZN53CWE758_Undefined_Behavior__wchar_t_pointer_new_use_019entry_badEv
BIN_9710598,CWE-121,,entry_bad
BIN_9710706,CWE-122,CWE-122,_ZN63CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_memcpy_439entry_badEv
BIN_9711196,CWE-190,,entry_bad
BIN_9711243,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_loop_149entry_badEv
BIN_9711510,CWE-401,,entry_bad
BIN_9711549,CWE-121,,entry_bad
BIN_9712413,CWE-190,,entry_bad
BIN_9712681,CWE-194,,entry_bad
BIN_9713084,CWE-190,,entry_bad
BIN_9714006,CWE-401,,entry_bad
BIN_9714322,CWE-415,CWE-415,_ZN39CWE415_Double_Free__malloc_free_long_339entry_badEv
BIN_9714423,CWE-122,CWE-122,_ZN57CWE122_Heap_Based_Buffer_Overflow__cpp_src_wchar_t_cpy_089entry_badEv
BIN_9715013,CWE-121,CWE-121,_ZN60CWE121_Stack_Based_Buffer_Overflow__placement_new_declare_349entry_badEv
BIN_9715949,CWE-690,,entry_bad
BIN_9715969,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__delete_char_malloc_149entry_badEv
BIN_9717506,CWE-484,,entry_bad
BIN_9717982,CWE-571,,entry_bad
BIN_9718710,CWE-122,,entry_bad
BIN_9718755,CWE-122,,entry_bad
BIN_9718792,CWE-124,,entry_bad
BIN_9719844,CWE-195,,entry_bad
BIN_9719926,CWE-121,,entry_bad
BIN_9719944,CWE-197,,entry_bad
BIN_9720272,CWE-469,,entry_bad
BIN_9720418,CWE-478,,entry_bad
BIN_9721066,CWE-195,,entry_bad
BIN_9721901,CWE-369,,entry_bad
BIN_9721907,CWE-121,,entry_bad
BIN_9722211,CWE-121,,entry_bad
BIN_9722716,CWE-190,,entry_bad
BIN_9722722,CWE-252,,entry_bad
BIN_9723013,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_wchar_t_malloc_459entry_badEv
BIN_9723448,CWE-134,,entry_bad
BIN_9723991,CWE-369,,entry_bad
BIN_9724521,CWE-126,,entry_bad
BIN_9724536,CWE-124,,entry_bad
BIN_9724628,CWE-563,,entry_bad
BIN_9724836,CWE-023,CWE-023,_ZN52CWE23_Relative_Path_Traversal__char_file_ofstream_219entry_badEv
BIN_9725139,CWE-457,CWE-457,_ZN71CWE457_Use_of_Uninitialized_Variable__twointsclass_array_new_no_init_139entry_badEv
BIN_9726068,CWE-124,,entry_bad
BIN_9726651,CWE-127,,entry_bad
BIN_9727413,CWE-196,,entry_bad
BIN_9727908,CWE-078,,entry_bad
BIN_9728024,CWE-758,CWE-758,_ZN51CWE758_Undefined_Behavior__class_pointer_new_use_109entry_badEv
BIN_9728210,CWE-190,,entry_bad
BIN_9728453,CWE-134,,entry_bad
BIN_9728622,CWE-127,,entry_bad
BIN_9729393,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_struct_realloc_329entry_badEv
BIN_9729638,CWE-195,,entry_bad
BIN_9730098,CWE-590,CWE-590,_ZN59CWE590_Free_Memory_Not_on_Heap__delete_array_char_static_349entry_badEv
BIN_9730106,CWE-121,,entry_bad
BIN_9730484,CWE-190,,entry_bad
BIN_9730977,CWE-563,CWE-563,_ZN47CWE563_Unused_Variable__unused_value_wchar_t_339entry_badEv
BIN_9731780,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_ncpy_459entry_badEv
BIN_9731796,CWE-253,,entry_bad
BIN_9733083,CWE-078,CWE-078,_ZN55CWE78_OS_Command_Injection__char_listen_socket_popen_339entry_badEv
BIN_9733611,CWE-191,,entry_bad
BIN_9734886,CWE-468,,entry_bad
BIN_9734897,CWE-190,,entry_bad
BIN_9735171,CWE-190,,entry_bad
BIN_9736134,CWE-126,,entry_bad
BIN_9736330,CWE-078,,entry_bad
BIN_9736603,CWE-762,CWE-762,_ZN69CWE762_Mismatched_Memory_Management_Routines__new_delete_array_int_349entry_badEv
BIN_9737438,CWE-190,,entry_bad
BIN_9737506,CWE-773,,entry_bad
BIN_9737589,CWE-134,,entry_bad
BIN_9737687,CWE-126,CWE-126,_ZN42CWE126_Buffer_Overread__new_char_memcpy_169entry_badEv
BIN_9737696,CWE-758,,entry_bad
BIN_9737859,CWE-122,CWE-122,_ZN52CWE122_Heap_Based_Buffer_Overflow__sizeof_int64_t_439entry_badEv
BIN_9738070,CWE-190,,entry_bad
BIN_9740069,CWE-121,,entry_bad
BIN_9740306,CWE-134,,entry_bad
BIN_9740927,CWE-121,,entry_bad
BIN_9741131,CWE-190,,entry_bad
BIN_9741563,CWE-252,,entry_bad
BIN_9742158,CWE-126,CWE-126,_ZN42CWE126_Buffer_Overread__new_char_memcpy_059entry_badEv
BIN_9742360,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_int64_t_calloc_349entry_badEv
BIN_9742536,CWE-617,,entry_bad
BIN_9742551,CWE-190,CWE-190,_ZN49CWE190_Integer_Overflow__int64_t_rand_multiply_339entry_badEv
BIN_9742730,CWE-036,CWE-036,_ZN49CWE36_Absolute_Path_Traversal__char_file_fopen_169entry_badEv
BIN_9742878,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_ncpy_019entry_badEv
BIN_9742999,CWE-121,,entry_bad
BIN_9743577,CWE-666,,entry_bad
BIN_9743752,CWE-023,CWE-023,_ZN56CWE23_Relative_Path_Traversal__char_environment_fopen_039entry_badEv
BIN_9744069,CWE-457,CWE-457,_ZN69CWE457_Use_of_Uninitialized_Variable__struct_array_declare_no_init_439entry_badEv
BIN_9744420,CWE-122,,entry_bad
BIN_9745126,CWE-121,,entry_bad
BIN_9747630,CWE-690,,entry_bad
BIN_9748156,CWE-122,,entry_bad
BIN_9748181,CWE-690,,entry_bad
BIN_9748479,CWE-253,,entry_bad
BIN_9749145,CWE-122,CWE-122,_ZN60CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memmove_139entry_badEv
BIN_9749333,CWE-134,,entry_bad
BIN_9749597,CWE-122,,entry_bad
BIN_9749813,CWE-762,CWE-762,_ZN74CWE762_Mismatched_Memory_Management_Routines__delete_array_class_malloc_349entry_badEv
BIN_9749858,CWE-789,CWE-789,_ZN51CWE789_Uncontrolled_Mem_Alloc__new_wchar_t_fgets_169entry_badEv
BIN_9749957,CWE-195,CWE-195,_ZN63CWE195_Signed_to_Unsigned_Conversion_Error__negative_strncpy_439entry_badEv
BIN_9751304,CWE-761,CWE-761,_ZN65CWE761_Free_Pointer_Not_at_Start_of_Buffer__char_listen_socket_439entry_badEv
BIN_9751701,CWE-762,CWE-762,_ZN74CWE762_Mismatched_Memory_Management_Routines__delete_array_class_calloc_339entry_badEv
BIN_9751775,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_ncat_049entry_badEv
BIN_9752313,CWE-680,CWE-680,_ZN57CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_119entry_badEv
BIN_9752343,CWE-122,CWE-122,_ZN64CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_memmove_059entry_badEv
BIN_9752573,CWE-457,,entry_bad
BIN_9753305,CWE-758,,entry_bad
BIN_9755321,CWE-762,CWE-762,_ZN76CWE762_Mismatched_Memory_Management_Routines__delete_array_int64_t_malloc_109entry_badEv
BIN_9756672,CWE-023,CWE-023,_ZN52CWE23_Relative_Path_Traversal__char_console_fopen_109entry_badEv
BIN_9757930,CWE-762,CWE-762,_ZN62CWE762_Mismatched_Memory_Management_Routines__new_free_long_099entry_badEv
BIN_9758144,CWE-369,,entry_bad
BIN_9758409,CWE-078,CWE-078,_ZN56CWE78_OS_Command_Injection__char_listen_socket_system_339entry_badEv
BIN_9758813,CWE-617,,entry_bad
BIN_9758973,CWE-590,CWE-590,_ZN60CWE590_Free_Memory_Not_on_Heap__delete_long_placement_new_069entry_badEv
BIN_9760134,CWE-191,,entry_bad
BIN_9760536,CWE-190,,entry_bad
BIN_9760550,CWE-122,,entry_bad
BIN_9760622,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_dest_wchar_t_cat_349entry_badEv
BIN_9761440,CWE-121,,entry_bad
BIN_9761577,CWE-122,,entry_bad
BIN_9761639,CWE-122,CWE-122,_ZN54CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_large_339entry_badEv
BIN_9762008,CWE-775,,entry_bad
BIN_9762397,CWE-758,,entry_bad
BIN_9762422,CWE-457,,entry_bad
BIN_9763245,CWE-190,,entry_bad
BIN_9763353,CWE-191,,entry_bad
BIN_9763358,CWE-194,CWE-194,_ZN58CWE194_Unexpected_Sign_Extension__listen_socket_strncpy_439entry_badEv
BIN_9764033,CWE-762,CWE-762,_ZN72CWE762_Mismatched_Memory_Management_Routines__new_array_delete_struct_179entry_badEv
BIN_9764052,CWE-690,,entry_bad
BIN_9764896,CWE-124,,entry_bad
BIN_9765004,CWE-590,CWE-590,_ZN60CWE590_Free_Memory_Not_on_Heap__delete_array_long_declare_019entry_badEv
BIN_9765273,CWE-590,CWE-590,_ZN61CWE590_Free_Memory_Not_on_Heap__delete_class_placement_new_459entry_badEv
BIN_9765608,CWE-191,,entry_bad
BIN_9765815,CWE-390,,entry_bad
BIN_9766154,CWE-124,,entry_bad
BIN_9766311,CWE-590,CWE-590,_ZN60CWE590_Free_Memory_Not_on_Heap__delete_char_placement_new_039entry_badEv
BIN_9766512,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__delete_array_int_realloc_029entry_badEv
BIN_9766672,CWE-122,,entry_bad
BIN_9766797,CWE-190,,entry_bad
BIN_9767099,CWE-190,,entry_bad
BIN_9767248,CWE-078,,entry_bad
BIN_9767826,CWE-758,,entry_bad
BIN_9769368,CWE-127,,entry_bad
BIN_9769474,CWE-191,,entry_bad
BIN_9769696,CWE-126,,entry_bad
BIN_9770521,CWE-252,,entry_bad
BIN_9770783,CWE-124,,entry_bad
BIN_9771170,CWE-036,CWE-036,_ZN56CWE36_Absolute_Path_Traversal__char_environment_fopen_319entry_badEv
BIN_9771844,CWE-036,CWE-036,_ZN61CWE36_Absolute_Path_Traversal__char_listen_socket_ifstream_079entry_badEv
BIN_9771898,CWE-135,,entry_bad
BIN_9772077,CWE-426,,entry_bad
BIN_9772094,CWE-252,,entry_bad
BIN_9772543,CWE-036,CWE-036,_ZN59CWE36_Absolute_Path_Traversal__char_environment_ofstream_039entry_badEv
BIN_9772580,CWE-416,CWE-416,_ZN50CWE416_Use_After_Free__new_delete_array_int64_t_089entry_badEv
BIN_9772596,CWE-400,,entry_bad
BIN_9772818,CWE-190,,entry_bad
BIN_9772869,CWE-252,,entry_bad
BIN_9773849,CWE-124,,entry_bad
BIN_9774076,CWE-078,,entry_bad
BIN_9774306,CWE-400,,entry_bad
BIN_9774312,CWE-377,,entry_bad
BIN_9774423,CWE-121,,entry_bad
BIN_9774906,CWE-690,,entry_bad
BIN_9774911,CWE-191,,entry_bad
BIN_9775267,CWE-122,CWE-122,_ZN63CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int64_t_memcpy_129entry_badEv
BIN_9775295,CWE-401,,entry_bad
BIN_9776999,CWE-190,,entry_bad
BIN_9777846,CWE-122,CWE-122,_ZN54CWE122_Heap_Based_Buffer_Overflow__cpp_src_char_cat_179entry_badEv
BIN_9778027,CWE-134,,entry_bad
BIN_9778109,CWE-126,CWE-126,_ZN40CWE126_Buffer_Overread__new_char_loop_339entry_badEv
BIN_9778344,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__new_array_delete_char_099entry_badEv
BIN_9779039,CWE-124,,entry_bad
